game_id,Game,Spread Bet,home_team_spread_line,Spread Prediction,edge_spread,Spread Confidence,total_line,Total Prediction,edge_total,Total Bet,id_x,start_date,home_team,away_team,Date,Time,Home Team,Away Team,id_y,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401752882,Minnesota @ Iowa,Away,-7.0,15.8,22.8,High,38.5,56.68068386867517,18.180683868675168,Over,401752882,2025-10-25 15:30:00-04:00,Iowa,Minnesota,2025-10-25,15:30:00,Iowa,Minnesota,401752882,41.0,3.0,Loss,Win,38.0,44.0
401752952,Toledo @ Washington State,Home,2.0,-2.7,4.7,High,44.5,46.42044700543945,0.0,No Bet,401752952,2025-10-25 15:30:00-04:00,Washington State,Toledo,2025-10-25,15:30:00,Washington State,Toledo,401752952,28.0,7.0,Win,No Bet,21.0,35.0
401754574,NC State @ Pittsburgh,Away,-5.0,13.46,18.46,High,53.0,54.81979507345761,0.0,No Bet,401754574,2025-10-25 15:30:00-04:00,Pittsburgh,NC State,2025-10-25,15:30:00,Pittsburgh,NC State,401754574,53.0,34.0,Loss,No Bet,19.0,87.0
401756931,BYU @ Iowa State,Away,-2.5,-1.03,1.47,High,49.0,60.269157098199614,11.269157098199614,Over,401756931,2025-10-25 15:30:00-04:00,Iowa State,BYU,2025-10-25,15:30:00,Iowa State,BYU,401756931,27.0,41.0,Win,Win,-14.0,68.0
401760399,San Diego State @ Fresno State,Home,3.0,-3.08,6.08,High,46.0,48.86061413644958,0.0,No Bet,401760399,2025-10-25 15:30:00-04:00,Fresno State,San Diego State,2025-10-25,15:30:00,Fresno State,San Diego State,401760399,0.0,23.0,Loss,No Bet,-23.0,23.0
401761637,UL Monroe @ Southern Miss,Away,-14.0,21.14,35.14,High,49.0,48.679546971768715,0.0,No Bet,401761637,2025-10-25 15:30:00-04:00,Southern Miss,UL Monroe,2025-10-25,15:30:00,Southern Miss,UL Monroe,401761637,49.0,21.0,Loss,No Bet,28.0,70.0
401762493,Florida Atlantic @ Navy,Away,-14.5,15.49,29.99,High,63.5,62.88641253149201,0.0,No Bet,401762493,2025-10-25 15:30:00-04:00,Navy,Florida Atlantic,2025-10-25,15:30:00,Navy,Florida Atlantic,401762493,42.0,32.0,Win,No Bet,10.0,74.0
401762495,Temple @ Tulsa,Home,5.0,-4.8,9.8,High,52.5,53.890716829736235,0.0,No Bet,401762495,2025-10-25 15:30:00-04:00,Tulsa,Temple,2025-10-25,15:30:00,Tulsa,Temple,401762495,37.0,38.0,Win,No Bet,-1.0,75.0
401762845,Ball State @ Northern Illinois,Away,-6.5,9.02,15.52,High,42.0,47.56351020376333,0.0,No Bet,401762845,2025-10-25 15:30:00-04:00,Northern Illinois,Ball State,2025-10-25,15:30:00,Northern Illinois,Ball State,401762845,21.0,7.0,Loss,No Bet,14.0,28.0
401762847,Massachusetts @ Central Michigan,Away,-16.5,22.94,39.44,High,46.5,50.65592022088147,0.0,No Bet,401762847,2025-10-25 15:30:00-04:00,Central Michigan,Massachusetts,2025-10-25,15:30:00,Central Michigan,Massachusetts,401762847,38.0,13.0,Loss,No Bet,25.0,51.0
401762874,Western Michigan @ Miami (OH),Away,-2.5,1.53,4.03,High,40.0,40.48496225513458,0.0,No Bet,401762874,2025-10-25 15:30:00-04:00,Miami (OH),Western Michigan,2025-10-25,15:30:00,Miami (OH),Western Michigan,401762874,26.0,17.0,Loss,No Bet,9.0,43.0
401756930,Baylor @ Cincinnati,Away,-3.5,14.99,18.49,High,68.5,62.67667669866221,0.0,No Bet,401756930,2025-10-25 16:00:00-04:00,Cincinnati,Baylor,2025-10-25,16:00:00,Cincinnati,Baylor,401756930,41.0,20.0,Loss,No Bet,21.0,61.0
401756933,Oklahoma State @ Texas Tech,Away,-38.0,48.71,86.71000000000001,High,56.0,47.74773581380268,0.0,No Bet,401756933,2025-10-25 16:00:00-04:00,Texas Tech,Oklahoma State,2025-10-25,16:00:00,Texas Tech,Oklahoma State,401756933,42.0,0.0,Loss,No Bet,42.0,42.0
401752749,Texas @ Mississippi State,Home,8.0,1.07,6.93,High,48.5,48.3817772195236,0.0,No Bet,401752749,2025-10-25 16:15:00-04:00,Mississippi State,Texas,2025-10-25,16:15:00,Mississippi State,Texas,401752749,38.0,45.0,Win,No Bet,-7.0,83.0
401756935,TCU @ West Virginia,Home,16.5,-2.88,19.38,High,55.5,49.03114840318408,0.0,No Bet,401756935,2025-10-25 18:00:00-04:00,West Virginia,TCU,2025-10-25,18:00:00,West Virginia,TCU,401756935,17.0,23.0,Win,No Bet,-6.0,40.0
401752886,Wisconsin @ Oregon,Away,-31.0,34.26,65.25999999999999,High,45.0,41.57836651192215,0.0,No Bet,401752886,2025-10-25 19:00:00-04:00,Oregon,Wisconsin,2025-10-25,19:00:00,Oregon,Wisconsin,401752886,21.0,7.0,Win,No Bet,14.0,28.0
401754572,Stanford @ Miami,Away,-30.0,26.19,56.19,High,46.0,48.572663881720175,0.0,No Bet,401754572,2025-10-25 19:00:00-04:00,Miami,Stanford,2025-10-25,19:00:00,Miami,Stanford,401754572,42.0,7.0,Loss,No Bet,35.0,49.0
401761636,Georgia Southern @ Arkansas State,Away,1.0,5.98,4.98,High,59.5,59.58532702112069,0.0,No Bet,401761636,2025-10-25 19:00:00-04:00,Arkansas State,Georgia Southern,2025-10-25,19:00:00,Arkansas State,Georgia Southern,401761636,34.0,24.0,Loss,No Bet,10.0,58.0
401761638,Louisiana @ Troy,Away,-7.0,15.26,22.26,High,47.0,44.75748547401064,0.0,No Bet,401761638,2025-10-25 19:00:00-04:00,Troy,Louisiana,2025-10-25,19:00:00,Troy,Louisiana,401761638,35.0,23.0,Loss,No Bet,12.0,58.0
401752748,Texas A&M @ LSU,Away,1.5,3.69,2.19,High,50.5,58.86590275637176,0.0,No Bet,401752748,2025-10-25 19:30:00-04:00,LSU,Texas A&M,2025-10-25,19:30:00,LSU,Texas A&M,401752748,25.0,49.0,Win,No Bet,-24.0,74.0
401752881,Michigan @ Michigan State,Home,13.5,-9.37,22.869999999999997,High,47.5,58.74181125077543,11.241811250775427,Over,401752881,2025-10-25 19:30:00-04:00,Michigan State,Michigan,2025-10-25,19:30:00,Michigan State,Michigan,401752881,20.0,31.0,Win,Win,-11.0,51.0
401754570,Boston College @ Louisville,Away,-25.5,26.16,51.66,High,54.5,50.11868432751488,0.0,No Bet,401754570,2025-10-25 19:30:00-04:00,Louisville,Boston College,2025-10-25,19:30:00,Louisville,Boston College,401754570,38.0,24.0,Win,No Bet,14.0,62.0
401760398,Colorado State @ Wyoming,Away,-6.0,6.84,12.84,High,46.5,63.779302818372514,17.279302818372514,Over,401760398,2025-10-25 19:30:00-04:00,Wyoming,Colorado State,2025-10-25,19:30:00,Wyoming,Colorado State,401760398,28.0,0.0,Loss,Loss,28.0,28.0
401752747,Tennessee @ Kentucky,Home,7.5,-4.78,12.28,High,55.0,55.01717241963984,0.0,No Bet,401752747,2025-10-25 19:45:00-04:00,Kentucky,Tennessee,2025-10-25,19:45:00,Kentucky,Tennessee,401752747,34.0,56.0,Loss,No Bet,-22.0,90.0
401756929,Houston @ Arizona State,Away,-7.5,7.59,15.09,High,47.0,52.915730102341186,0.0,No Bet,401756929,2025-10-25 20:00:00-04:00,Arizona State,Houston,2025-10-25,20:00:00,Arizona State,Houston,401756929,16.0,24.0,Win,No Bet,-8.0,40.0
401756934,Colorado @ Utah,Away,-14.0,23.87,37.870000000000005,High,50.0,55.58422996576815,0.0,No Bet,401756934,2025-10-25 22:15:00-04:00,Utah,Colorado,2025-10-25,22:15:00,Utah,Colorado,401756934,53.0,7.0,Loss,No Bet,46.0,60.0
