game_id,Game,Spread Bet,home_team_spread_line,Spread Prediction,edge_spread,Spread Confidence,total_line,Total Prediction,edge_total,Total Bet,id_x,start_date,home_team,away_team,Date,Time,Home Team,Away Team,id_y,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401756939,Arizona State @ Iowa State,Away,-7.5,9.07,16.57,High,48.5,58.813667712192064,10.313667712192064,Over,401756939,2025-11-01 13:00:00-04:00,Iowa State,Arizona State,2025-11-01,13:00:00,Iowa State,Arizona State,401756939,19.0,24.0,Win,Loss,-5.0,43.0
401762498,East Carolina @ Temple,Home,5.0,0.17,4.83,High,58.0,48.680989028620246,0.0,No Bet,401762498,2025-11-01 14:00:00-04:00,Temple,East Carolina,2025-11-01,14:00:00,Temple,East Carolina,401762498,14.0,45.0,Loss,No Bet,-31.0,59.0
401754580,Louisville @ Virginia Tech,Home,10.5,-8.28,18.78,High,52.5,47.15053503773349,0.0,No Bet,401754580,2025-11-01 15:00:00-04:00,Virginia Tech,Louisville,2025-11-01,15:00:00,Virginia Tech,Louisville,401754580,16.0,28.0,Loss,No Bet,-12.0,44.0
401760404,New Mexico @ UNLV,Away,-3.5,3.14,6.640000000000001,High,61.5,61.05517196832989,0.0,No Bet,401760404,2025-11-01 15:00:00-04:00,UNLV,New Mexico,2025-11-01,15:00:00,UNLV,New Mexico,401760404,35.0,40.0,Win,No Bet,-5.0,75.0
401752755,Georgia @ Florida,Home,7.0,-6.66,13.66,High,50.0,54.180402601537814,0.0,No Bet,401752755,2025-11-01 15:30:00-04:00,Florida,Georgia,2025-11-01,15:30:00,Florida,Georgia,401752755,20.0,24.0,Win,No Bet,-4.0,44.0
401752887,Indiana @ Maryland,Home,21.0,-17.25,38.25,High,51.0,54.570408843676944,0.0,No Bet,401752887,2025-11-01 15:30:00-04:00,Maryland,Indiana,2025-11-01,15:30:00,Maryland,Indiana,401752887,10.0,55.0,Loss,No Bet,-45.0,65.0
401752888,Michigan State @ Minnesota,Away,-3.5,8.1,11.6,High,44.5,48.19448660281637,0.0,No Bet,401752888,2025-11-01 15:30:00-04:00,Minnesota,Michigan State,2025-11-01,15:30:00,Minnesota,Michigan State,401752888,23.0,20.0,Win,No Bet,3.0,43.0
401754582,Pittsburgh @ Stanford,Home,13.5,-9.56,23.06,High,51.5,56.63681413255899,0.0,No Bet,401754582,2025-11-01 15:30:00-04:00,Stanford,Pittsburgh,2025-11-01,15:30:00,Stanford,Pittsburgh,401754582,20.0,35.0,Loss,No Bet,-15.0,55.0
401754583,Notre Dame @ Boston College,Home,31.0,-21.66,52.66,High,55.0,62.815056328857715,0.0,No Bet,401754583,2025-11-01 15:30:00-04:00,Boston College,Notre Dame,2025-11-01,15:30:00,Boston College,Notre Dame,401754583,10.0,25.0,Win,No Bet,-15.0,35.0
401756941,Texas Tech @ Kansas State,Home,7.0,-9.46,16.46,High,52.0,52.762633125836125,0.0,No Bet,401756941,2025-11-01 15:30:00-04:00,Kansas State,Texas Tech,2025-11-01,15:30:00,Kansas State,Texas Tech,401756941,20.0,43.0,Loss,No Bet,-23.0,63.0
401757293,Delaware @ Liberty,Away,-3.5,4.4,7.9,High,52.0,47.529514438090786,0.0,No Bet,401757293,2025-11-01 15:30:00-04:00,Liberty,Delaware,2025-11-01,15:30:00,Liberty,Delaware,401757293,59.0,30.0,Loss,No Bet,29.0,89.0
401757294,New Mexico State @ Western Kentucky,Away,-7.5,11.9,19.4,High,53.5,53.00729241451598,0.0,No Bet,401757294,2025-11-01 15:30:00-04:00,Western Kentucky,New Mexico State,2025-11-01,15:30:00,Western Kentucky,New Mexico State,401757294,35.0,16.0,Loss,No Bet,19.0,51.0
401760402,Fresno State @ Boise State,Away,-17.5,19.09,36.59,High,48.0,52.89538868827043,0.0,No Bet,401760402,2025-11-01 15:30:00-04:00,Boise State,Fresno State,2025-11-01,15:30:00,Boise State,Fresno State,401760402,7.0,30.0,Win,No Bet,-23.0,37.0
401761641,Old Dominion @ UL Monroe,Home,17.0,-13.55,30.55,High,55.5,51.34265565155864,0.0,No Bet,401761641,2025-11-01 15:30:00-04:00,UL Monroe,Old Dominion,2025-11-01,15:30:00,UL Monroe,Old Dominion,401761641,6.0,31.0,Loss,No Bet,-25.0,37.0
401761642,Louisiana @ South Alabama,Away,-3.5,7.21,10.71,High,53.0,51.05906622493704,0.0,No Bet,401761642,2025-11-01 15:30:00-04:00,South Alabama,Louisiana,2025-11-01,15:30:00,South Alabama,Louisiana,401761642,22.0,31.0,Win,No Bet,-9.0,53.0
401754576,Virginia @ California,Home,6.5,-6.87,13.37,High,52.0,48.45732879265899,0.0,No Bet,401754576,2025-11-01 15:45:00-04:00,California,Virginia,2025-11-01,15:45:00,California,Virginia,401754576,21.0,31.0,Loss,No Bet,-10.0,52.0
401752753,Mississippi State @ Arkansas,Away,-5.0,4.28,9.28,High,66.5,58.631355785868976,0.0,No Bet,401752753,2025-11-01 16:00:00-04:00,Arkansas,Mississippi State,2025-11-01,16:00:00,Arkansas,Mississippi State,401752753,35.0,38.0,Win,No Bet,-3.0,73.0
401756940,Oklahoma State @ Kansas,Away,-25.0,29.38,54.379999999999995,High,54.5,53.79971441417751,0.0,No Bet,401756940,2025-11-01 16:00:00-04:00,Kansas,Oklahoma State,2025-11-01,16:00:00,Kansas,Oklahoma State,401756940,38.0,21.0,Win,No Bet,17.0,59.0
401762850,Central Michigan @ Western Michigan,Away,-5.5,10.72,16.22,High,43.0,53.59671568004539,10.596715680045392,Over,401762850,2025-11-01 16:00:00-04:00,Western Michigan,Central Michigan,2025-11-01,16:00:00,Western Michigan,Central Michigan,401762850,24.0,21.0,Win,Win,3.0,45.0
401752756,South Carolina @ Ole Miss,Away,-13.0,17.27,30.27,High,55.5,50.81565405874545,0.0,No Bet,401752756,2025-11-01 19:00:00-04:00,Ole Miss,South Carolina,2025-11-01,19:00:00,Ole Miss,South Carolina,401752756,30.0,14.0,Loss,No Bet,16.0,44.0
401752890,Purdue @ Michigan,Away,-21.0,23.03,44.03,High,49.0,47.31075360415222,0.0,No Bet,401752890,2025-11-01 19:00:00-04:00,Michigan,Purdue,2025-11-01,19:00:00,Michigan,Purdue,401752890,21.0,16.0,Win,No Bet,5.0,37.0
401756937,Arizona @ Colorado,Home,3.5,0.4,3.1,High,52.5,53.87239157825405,0.0,No Bet,401756937,2025-11-01 19:00:00-04:00,Colorado,Arizona,2025-11-01,19:00:00,Colorado,Arizona,401756937,17.0,52.0,Loss,No Bet,-35.0,69.0
401760405,Wyoming @ San Diego State,Away,-9.5,19.37,28.87,High,42.0,44.827983291621905,0.0,No Bet,401760405,2025-11-01 19:00:00-04:00,San Diego State,Wyoming,2025-11-01,19:00:00,San Diego State,Wyoming,401760405,24.0,7.0,Loss,No Bet,17.0,31.0
401752754,Kentucky @ Auburn,Away,-12.0,17.54,29.54,High,44.5,48.72986998938995,0.0,No Bet,401752754,2025-11-01 19:30:00-04:00,Auburn,Kentucky,2025-11-01,19:30:00,Auburn,Kentucky,401752754,3.0,10.0,Win,No Bet,-7.0,13.0
401752757,Oklahoma @ Tennessee,Away,-3.0,4.27,7.27,High,56.0,55.20922775274698,0.0,No Bet,401752757,2025-11-01 19:30:00-04:00,Tennessee,Oklahoma,2025-11-01,19:30:00,Tennessee,Oklahoma,401752757,27.0,33.0,Win,No Bet,-6.0,60.0
401752892,USC @ Nebraska,Home,4.5,-0.7,5.2,High,60.0,65.19250745750912,0.0,No Bet,401752892,2025-11-01 19:30:00-04:00,Nebraska,USC,2025-11-01,19:30:00,Nebraska,USC,401752892,17.0,21.0,Win,No Bet,-4.0,38.0
401752943,Washington State @ Oregon State,Home,3.0,-6.43,9.43,High,47.5,56.5182924760459,0.0,No Bet,401752943,2025-11-01 19:30:00-04:00,Oregon State,Washington State,2025-11-01,19:30:00,Oregon State,Washington State,401752943,10.0,7.0,Win,No Bet,3.0,17.0
401754578,Wake Forest @ Florida State,Away,-13.0,16.12,29.12,High,51.0,54.75725903852541,0.0,No Bet,401754578,2025-11-01 19:30:00-04:00,Florida State,Wake Forest,2025-11-01,19:30:00,Florida State,Wake Forest,401754578,42.0,7.0,Loss,No Bet,35.0,49.0
401754579,Georgia Tech @ NC State,Home,4.0,-2.03,6.029999999999999,High,58.5,62.69470750915644,0.0,No Bet,401754579,2025-11-01 19:30:00-04:00,NC State,Georgia Tech,2025-11-01,19:30:00,NC State,Georgia Tech,401754579,48.0,36.0,Win,No Bet,12.0,84.0
401761643,Arkansas State @ Troy,Away,-8.0,13.45,21.45,High,52.5,62.63156951475065,10.131569514750652,Over,401761643,2025-11-01 20:00:00-04:00,Troy,Arkansas State,2025-11-01,20:00:00,Troy,Arkansas State,401761643,10.0,23.0,Win,Loss,-13.0,33.0
401756942,Cincinnati @ Utah,Away,-11.0,18.03,29.03,High,57.5,62.432315153559045,0.0,No Bet,401756942,2025-11-01 22:15:00-04:00,Utah,Cincinnati,2025-11-01,22:15:00,Utah,Cincinnati,401756942,45.0,14.0,Loss,No Bet,31.0,59.0
401760403,Hawai'i @ San José State,Away,-2.5,5.24,7.74,High,56.0,55.14748311241265,0.0,No Bet,401760403,2025-11-01 22:30:00-04:00,San José State,Hawai'i,2025-11-01,22:30:00,San José State,Hawai'i,401760403,45.0,38.0,Loss,No Bet,7.0,83.0
