game_id,Game,Spread Bet,home_team_spread_line,Spread Prediction,edge_spread,Spread Confidence,total_line,Total Prediction,edge_total,Total Bet,id_x,start_date,home_team,away_team,Date,Time,Home Team,Away Team,id_y,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401752905,Michigan @ Northwestern,Home,10.0,-8.92,18.92,High,42.0,47.63109678435471,0.0,No Bet,401752905,2025-11-15 12:00:00-05:00,Northwestern,Michigan,2025-11-15,12:00:00,Northwestern,Michigan,401752905,22.0,24.0,Win,No Bet,-2.0,46.0
401754597,Notre Dame @ Pittsburgh,Home,13.0,-2.83,15.83,High,55.0,58.058995664644385,0.0,No Bet,401754597,2025-11-15 12:00:00-05:00,Pittsburgh,Notre Dame,2025-11-15,12:00:00,Pittsburgh,Notre Dame,401754597,15.0,37.0,Loss,No Bet,-22.0,52.0
401756951,Arizona @ Cincinnati,Away,-6.0,5.36,11.36,High,56.0,49.50965067202613,0.0,No Bet,401756951,2025-11-15 12:00:00-05:00,Cincinnati,Arizona,2025-11-15,12:00:00,Cincinnati,Arizona,401756951,24.0,30.0,Win,No Bet,-6.0,54.0
401756952,Kansas State @ Oklahoma State,Home,19.5,-16.82,36.32,High,50.0,53.18241861551337,0.0,No Bet,401756952,2025-11-15 12:00:00-05:00,Oklahoma State,Kansas State,2025-11-15,12:00:00,Oklahoma State,Kansas State,401756952,6.0,14.0,Win,No Bet,-8.0,20.0
401757174,Air Force @ UConn,Away,-7.5,11.3,18.8,High,64.5,68.48139278739099,0.0,No Bet,401757174,2025-11-15 12:00:00-05:00,UConn,Air Force,2025-11-15,12:00:00,UConn,Air Force,401757174,26.0,16.0,Loss,No Bet,10.0,42.0
401762507,UTSA @ Charlotte,Home,17.0,-14.07,31.07,High,57.5,61.70797424327595,0.0,No Bet,401762507,2025-11-15 12:00:00-05:00,Charlotte,UTSA,2025-11-15,12:00:00,Charlotte,UTSA,401762507,7.0,28.0,Loss,No Bet,-21.0,35.0
401762510,South Florida @ Navy,Home,8.5,-8.3,16.8,High,63.0,57.87058531625376,0.0,No Bet,401762510,2025-11-15 12:00:00-05:00,Navy,South Florida,2025-11-15,12:00:00,Navy,South Florida,401762510,41.0,38.0,Win,No Bet,3.0,79.0
401762861,Eastern Michigan @ Ball State,Away,3.0,4.06,1.0599999999999996,High,49.0,56.25238714422139,0.0,No Bet,401762861,2025-11-15 12:00:00-05:00,Ball State,Eastern Michigan,2025-11-15,12:00:00,Ball State,Eastern Michigan,401762861,9.0,24.0,Win,No Bet,-15.0,33.0
401752768,Arkansas @ LSU,Away,-4.0,8.45,12.45,High,58.0,67.77306015017622,0.0,No Bet,401752768,2025-11-15 12:45:00-05:00,LSU,Arkansas,2025-11-15,12:45:00,LSU,Arkansas,401752768,23.0,22.0,Win,No Bet,1.0,45.0
401752945,Oregon State @ Tulsa,Away,-1.0,5.19,6.19,High,50.5,56.987057538907514,0.0,No Bet,401752945,2025-11-15 13:00:00-05:00,Tulsa,Oregon State,2025-11-15,13:00:00,Tulsa,Oregon State,401752945,31.0,14.0,Loss,No Bet,17.0,45.0
401756948,West Virginia @ Arizona State,Away,-10.0,13.2,23.2,High,46.5,45.2825094635211,0.0,No Bet,401756948,2025-11-15 13:00:00-05:00,Arizona State,West Virginia,2025-11-15,13:00:00,Arizona State,West Virginia,401756948,25.0,23.0,Win,No Bet,2.0,48.0
401761651,Marshall @ Georgia State,Home,9.5,-8.91,18.41,High,60.5,55.724071692936846,0.0,No Bet,401761651,2025-11-15 14:00:00-05:00,Georgia State,Marshall,2025-11-15,14:00:00,Georgia State,Marshall,401761651,18.0,30.0,Loss,No Bet,-12.0,48.0
401762506,North Texas @ UAB,Home,17.5,-16.61,34.11,High,69.0,62.22469925733289,0.0,No Bet,401762506,2025-11-15 14:00:00-05:00,UAB,North Texas,2025-11-15,14:00:00,UAB,North Texas,401762506,24.0,53.0,Loss,No Bet,-29.0,77.0
401757304,UTEP @ Missouri State,Away,-6.5,8.86,15.36,High,48.5,50.434079687018574,0.0,No Bet,401757304,2025-11-15 15:00:00-05:00,Missouri State,UTEP,2025-11-15,15:00:00,Missouri State,UTEP,401757304,38.0,24.0,Loss,No Bet,14.0,62.0
401760411,Colorado State @ New Mexico,Away,-15.0,17.96,32.96,High,54.0,49.8848286509006,0.0,No Bet,401760411,2025-11-15 15:00:00-05:00,New Mexico,Colorado State,2025-11-15,15:00:00,New Mexico,Colorado State,401760411,20.0,17.0,Win,No Bet,3.0,37.0
401752765,Oklahoma @ Alabama,Away,-6.5,8.59,15.09,High,45.5,51.22496019357988,0.0,No Bet,401752765,2025-11-15 15:30:00-05:00,Alabama,Oklahoma,2025-11-15,15:30:00,Alabama,Oklahoma,401752765,21.0,23.0,Win,No Bet,-2.0,44.0
401752903,Penn State @ Michigan State,Home,7.0,-6.41,13.41,High,49.0,45.25465847425387,0.0,No Bet,401752903,2025-11-15 15:30:00-05:00,Michigan State,Penn State,2025-11-15,15:30:00,Michigan State,Penn State,401752903,10.0,28.0,Loss,No Bet,-18.0,38.0
401752906,Maryland @ Illinois,Away,-16.5,16.02,32.519999999999996,High,52.0,55.16274951587437,0.0,No Bet,401752906,2025-11-15 15:30:00-05:00,Illinois,Maryland,2025-11-15,15:30:00,Illinois,Maryland,401752906,24.0,6.0,Loss,No Bet,18.0,30.0
401752907,Iowa @ USC,Away,-6.5,8.12,14.62,High,48.5,48.9125626564872,0.0,No Bet,401752907,2025-11-15 15:30:00-05:00,USC,Iowa,2025-11-15,15:30:00,USC,Iowa,401752907,26.0,21.0,Win,No Bet,5.0,47.0
401754592,Georgia Tech @ Boston College,Home,16.5,-12.29,28.79,High,61.0,55.35428198591189,0.0,No Bet,401754592,2025-11-15 15:30:00-05:00,Boston College,Georgia Tech,2025-11-15,15:30:00,Boston College,Georgia Tech,401754592,34.0,36.0,Win,No Bet,-2.0,70.0
401754593,Virginia @ Duke,Away,-5.0,3.76,8.76,High,60.0,56.22649611672833,0.0,No Bet,401754593,2025-11-15 15:30:00-05:00,Duke,Virginia,2025-11-15,15:30:00,Duke,Virginia,401754593,17.0,34.0,Win,No Bet,-17.0,51.0
401754595,NC State @ Miami,Away,-15.5,17.31,32.81,High,55.0,60.885928104369754,0.0,No Bet,401754595,2025-11-15 15:30:00-05:00,Miami,NC State,2025-11-15,15:30:00,Miami,NC State,401754595,41.0,7.0,Loss,No Bet,34.0,48.0
401756953,UCF @ Texas Tech,Away,-24.0,26.44,50.44,High,48.5,46.996218105595425,0.0,No Bet,401756953,2025-11-15 15:30:00-05:00,Texas Tech,UCF,2025-11-15,15:30:00,Texas Tech,UCF,401756953,48.0,9.0,Loss,No Bet,39.0,57.0
401757303,Middle Tennessee @ Western Kentucky,Away,-13.5,19.27,32.769999999999996,High,52.5,54.13400370153952,0.0,No Bet,401757303,2025-11-15 15:30:00-05:00,Western Kentucky,Middle Tennessee,2025-11-15,15:30:00,Western Kentucky,Middle Tennessee,401757303,42.0,26.0,Loss,No Bet,16.0,68.0
401760413,San José State @ Nevada,Home,9.5,-2.87,12.37,High,49.5,48.73617163439621,0.0,No Bet,401760413,2025-11-15 15:30:00-05:00,Nevada,San José State,2025-11-15,15:30:00,Nevada,San José State,401760413,55.0,10.0,Win,No Bet,45.0,65.0
401761652,App State @ James Madison,Away,-21.5,23.46,44.96,High,53.5,50.61490273741375,0.0,No Bet,401761652,2025-11-15 15:30:00-05:00,James Madison,App State,2025-11-15,15:30:00,James Madison,App State,401761652,58.0,10.0,Loss,No Bet,48.0,68.0
401761653,South Alabama @ UL Monroe,Home,3.5,-2.01,5.51,High,49.5,45.739086497048056,0.0,No Bet,401761653,2025-11-15 15:30:00-05:00,UL Monroe,South Alabama,2025-11-15,15:30:00,UL Monroe,South Alabama,401761653,14.0,26.0,Loss,No Bet,-12.0,40.0
401761654,Texas State @ Southern Miss,Away,-3.0,10.03,13.03,High,66.0,50.042807907245326,15.957192092754674,Under,401761654,2025-11-15 15:30:00-05:00,Southern Miss,Texas State,2025-11-15,15:30:00,Southern Miss,Texas State,401761654,14.0,41.0,Win,Win,-27.0,55.0
401762508,Memphis @ East Carolina,Away,-3.0,5.53,8.530000000000001,High,57.0,62.474967055656194,0.0,No Bet,401762508,2025-11-15 16:00:00-05:00,East Carolina,Memphis,2025-11-15,16:00:00,East Carolina,Memphis,401762508,31.0,27.0,Loss,No Bet,4.0,58.0
401762509,Florida Atlantic @ Tulane,Away,-16.5,15.06,31.56,High,60.5,63.746261292243744,0.0,No Bet,401762509,2025-11-15 16:00:00-05:00,Tulane,Florida Atlantic,2025-11-15,16:00:00,Tulane,Florida Atlantic,401762509,35.0,24.0,Win,No Bet,11.0,59.0
401752771,New Mexico State @ Tennessee,Away,-41.5,26.09,67.59,High,60.0,56.484740455925795,0.0,No Bet,401752771,2025-11-15 16:15:00-05:00,Tennessee,New Mexico State,2025-11-15,16:15:00,Tennessee,New Mexico State,401752771,42.0,9.0,Win,No Bet,33.0,51.0
401754596,North Carolina @ Wake Forest,Away,-3.5,13.39,16.89,High,38.0,37.665739098445,0.0,No Bet,401754596,2025-11-15 16:30:00-05:00,Wake Forest,North Carolina,2025-11-15,16:30:00,Wake Forest,North Carolina,401754596,28.0,12.0,Loss,No Bet,16.0,40.0
401757301,Liberty @ Florida International,No Bet,2.5,3.18,0.0,,51.5,49.19306276599962,0.0,No Bet,401757301,2025-11-15 17:00:00-05:00,Florida International,Liberty,2025-11-15,17:00:00,Florida International,Liberty,401757301,34.0,27.0,No Bet,No Bet,7.0,61.0
401761650,Coastal Carolina @ Georgia Southern,Away,-3.0,7.11,10.11,High,59.5,62.0793042165023,0.0,No Bet,401761650,2025-11-15 18:00:00-05:00,Georgia Southern,Coastal Carolina,2025-11-15,18:00:00,Georgia Southern,Coastal Carolina,401761650,45.0,40.0,Loss,No Bet,5.0,85.0
401752769,Florida @ Ole Miss,Away,-10.5,14.78,25.28,High,53.5,55.0198009957345,0.0,No Bet,401752769,2025-11-15 19:00:00-05:00,Ole Miss,Florida,2025-11-15,19:00:00,Ole Miss,Florida,401752769,34.0,24.0,Win,No Bet,10.0,58.0
401752902,Purdue @ Washington,Away,-15.5,18.45,33.95,High,51.0,47.461229824914334,0.0,No Bet,401752902,2025-11-15 19:00:00-05:00,Washington,Purdue,2025-11-15,19:00:00,Washington,Purdue,401752902,49.0,13.0,Loss,No Bet,36.0,62.0
401756949,Utah @ Baylor,Home,9.5,-13.89,23.39,High,60.5,57.134600907353395,0.0,No Bet,401756949,2025-11-15 19:00:00-05:00,Baylor,Utah,2025-11-15,19:00:00,Baylor,Utah,401756949,28.0,55.0,Loss,No Bet,-27.0,83.0
401757300,Delaware @ Sam Houston,Home,11.5,-9.83,21.33,High,56.0,55.27742098384769,0.0,No Bet,401757300,2025-11-15 19:00:00-05:00,Sam Houston,Delaware,2025-11-15,19:00:00,Sam Houston,Delaware,401757300,26.0,23.0,Win,No Bet,3.0,49.0
401760414,Utah State @ UNLV,Away,-5.0,5.96,10.96,High,68.5,61.206147286931426,0.0,No Bet,401760414,2025-11-15 19:00:00-05:00,UNLV,Utah State,2025-11-15,19:00:00,UNLV,Utah State,401760414,29.0,26.0,Win,No Bet,3.0,55.0
401752766,Texas @ Georgia,Away,-4.0,7.51,11.51,High,50.5,44.01892163528923,0.0,No Bet,401752766,2025-11-15 19:30:00-05:00,Georgia,Texas,2025-11-15,19:30:00,Georgia,Texas,401752766,35.0,10.0,Loss,No Bet,25.0,45.0
401752900,UCLA @ Ohio State,Away,-33.0,34.0,67.0,High,46.5,49.275214804298,0.0,No Bet,401752900,2025-11-15 19:30:00-05:00,Ohio State,UCLA,2025-11-15,19:30:00,Ohio State,UCLA,401752900,48.0,10.0,Loss,No Bet,38.0,58.0
401754594,Virginia Tech @ Florida State,Away,-14.0,23.23,37.23,High,55.0,53.70154034808007,0.0,No Bet,401754594,2025-11-15 19:30:00-05:00,Florida State,Virginia Tech,2025-11-15,19:30:00,Florida State,Virginia Tech,401754594,34.0,14.0,Loss,No Bet,20.0,48.0
401752770,Mississippi State @ Missouri,Away,-7.0,8.89,15.89,High,50.0,50.71553198584699,0.0,No Bet,401752770,2025-11-15 19:45:00-05:00,Missouri,Mississippi State,2025-11-15,19:45:00,Missouri,Mississippi State,401752770,49.0,27.0,Loss,No Bet,22.0,76.0
401757302,Kennesaw State @ Jacksonville State,Home,4.0,0.74,3.26,High,56.0,47.86532905742854,0.0,No Bet,401757302,2025-11-15 20:00:00-05:00,Jacksonville State,Kennesaw State,2025-11-15,20:00:00,Jacksonville State,Kennesaw State,401757302,35.0,26.0,Win,No Bet,9.0,61.0
401752953,Louisiana Tech @ Washington State,Away,-10.0,5.0,15.0,High,43.5,50.74666523195767,0.0,No Bet,401752953,2025-11-15 22:00:00-05:00,Washington State,Louisiana Tech,2025-11-15,22:00:00,Washington State,Louisiana Tech,401752953,28.0,3.0,Loss,No Bet,25.0,31.0
401756950,TCU @ BYU,Away,-3.0,15.57,18.57,High,52.0,53.18126843723483,0.0,No Bet,401756950,2025-11-15 22:15:00-05:00,BYU,TCU,2025-11-15,22:15:00,BYU,TCU,401756950,44.0,13.0,Loss,No Bet,31.0,57.0
401760410,Boise State @ San Diego State,Away,-2.0,6.28,8.280000000000001,High,41.5,50.95430312333765,0.0,No Bet,401760410,2025-11-15 22:30:00-05:00,San Diego State,Boise State,2025-11-15,22:30:00,San Diego State,Boise State,401760410,17.0,7.0,Loss,No Bet,10.0,24.0
401760412,Wyoming @ Fresno State,Away,-3.0,8.14,11.14,High,40.5,51.67711954072157,11.17711954072157,Over,401760412,2025-11-15 22:30:00-05:00,Fresno State,Wyoming,2025-11-15,22:30:00,Fresno State,Wyoming,401760412,24.0,3.0,Loss,Loss,21.0,27.0
