game_id,Game,Spread Bet,home_team_spread_line,Spread Prediction,edge_spread,Spread Confidence,total_line,Total Prediction,edge_total,Total Bet,id_x,start_date,home_team,away_team,Date,Time,Home Team,Away Team,id_y,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401761616,Arkansas State @ UL Monroe,Away,-1.5,5.11,6.61,High,55.5,51.085453173661065,0.0,No Bet,401761616,2025-09-27 15:00:00-04:00,UL Monroe,Arkansas State,2025-09-27,15:00:00,UL Monroe,Arkansas State,401761616,28.0,16.0,Loss,No Bet,12.0,44.0
401752719,LSU @ Ole Miss,Away,-2.5,12.6,15.1,High,58.0,64.86410951400947,0.0,No Bet,401752719,2025-09-27 15:30:00-04:00,Ole Miss,LSU,2025-09-27,15:30:00,Ole Miss,LSU,401752719,24.0,19.0,Loss,No Bet,5.0,43.0
401752724,Auburn @ Texas A&M,Away,-6.5,5.66,12.16,High,51.5,59.284024947168945,0.0,No Bet,401752724,2025-09-27 15:30:00-04:00,Texas A&M,Auburn,2025-09-27,15:30:00,Texas A&M,Auburn,401752724,16.0,10.0,Win,No Bet,6.0,26.0
401752851,UCLA @ Northwestern,Away,-6.0,16.84,22.84,High,46.0,53.68560427220367,0.0,No Bet,401752851,2025-09-27 15:30:00-04:00,Northwestern,UCLA,2025-09-27,15:30:00,Northwestern,UCLA,401752851,17.0,14.0,Win,No Bet,3.0,31.0
401752852,Ohio State @ Washington,No Bet,9.0,8.16,0.0,,53.5,57.04938395639123,0.0,No Bet,401752852,2025-09-27 15:30:00-04:00,Washington,Ohio State,2025-09-27,15:30:00,Washington,Ohio State,401752852,6.0,24.0,No Bet,No Bet,-18.0,30.0
401752853,Indiana @ Iowa,Home,9.5,-12.79,22.29,High,47.5,60.583002625772345,13.083002625772345,Over,401752853,2025-09-27 15:30:00-04:00,Iowa,Indiana,2025-09-27,15:30:00,Iowa,Indiana,401752853,15.0,20.0,Win,Loss,-5.0,35.0
401754544,California @ Boston College,Away,-6.0,10.92,16.92,High,53.5,51.55296346205692,0.0,No Bet,401754544,2025-09-27 15:30:00-04:00,Boston College,California,2025-09-27,15:30:00,Boston College,California,401754544,24.0,28.0,Win,No Bet,-4.0,52.0
401756907,Baylor @ Oklahoma State,Home,21.0,-11.23,32.230000000000004,High,59.0,56.56904054952411,0.0,No Bet,401756907,2025-09-27 15:30:00-04:00,Oklahoma State,Baylor,2025-09-27,15:30:00,Oklahoma State,Baylor,401756907,27.0,45.0,Win,No Bet,-18.0,72.0
401756908,Utah @ West Virginia,Home,13.5,-4.89,18.39,High,47.0,47.938341117165535,0.0,No Bet,401756908,2025-09-27 15:30:00-04:00,West Virginia,Utah,2025-09-27,15:30:00,West Virginia,Utah,401756908,14.0,48.0,Loss,No Bet,-34.0,62.0
401757170,UConn @ Buffalo,Home,3.0,1.03,1.97,High,51.0,50.23464477672347,0.0,No Bet,401757170,2025-09-27 15:30:00-04:00,Buffalo,UConn,2025-09-27,15:30:00,Buffalo,UConn,401757170,17.0,20.0,Push,No Bet,-3.0,37.0
401760380,San Diego State @ Northern Illinois,Home,2.0,0.05,1.95,High,42.0,34.92279672111667,0.0,No Bet,401760380,2025-09-27 15:30:00-04:00,Northern Illinois,San Diego State,2025-09-27,15:30:00,Northern Illinois,San Diego State,401760380,3.0,6.0,Loss,No Bet,-3.0,9.0
401762473,Rice @ Navy,Away,-14.0,21.18,35.18,High,46.0,47.15404917818082,0.0,No Bet,401762473,2025-09-27 15:30:00-04:00,Navy,Rice,2025-09-27,15:30:00,Navy,Rice,401762473,21.0,13.0,Win,No Bet,8.0,34.0
401762824,Akron @ Toledo,Away,-21.0,27.25,48.25,High,50.0,48.954922802835554,0.0,No Bet,401762824,2025-09-27 15:30:00-04:00,Toledo,Akron,2025-09-27,15:30:00,Toledo,Akron,401762824,45.0,3.0,Loss,No Bet,42.0,48.0
401762827,Lindenwood @ Miami (OH),Away,-22.0,-1.06,20.94,High,49.0,51.38938814919669,0.0,No Bet,401762827,2025-09-27 15:30:00-04:00,Miami (OH),Lindenwood,2025-09-27,15:30:00,Miami (OH),Lindenwood,401762827,38.0,0.0,Loss,No Bet,38.0,38.0
401757274,New Mexico State @ New Mexico,Away,-16.5,20.27,36.77,High,53.5,43.26068455266649,10.23931544733351,Under,401757274,2025-09-27 16:00:00-04:00,New Mexico,New Mexico State,2025-09-27,16:00:00,New Mexico,New Mexico State,401757274,38.0,20.0,Loss,Loss,18.0,58.0
401760378,Hawai'i @ Air Force,Away,-7.0,10.0,17.0,High,52.0,59.64635673321162,0.0,No Bet,401760378,2025-09-27 16:00:00-04:00,Air Force,Hawai'i,2025-09-27,16:00:00,Air Force,Hawai'i,401760378,35.0,44.0,Win,No Bet,-9.0,79.0
401762474,Tulane @ Tulsa,Home,14.5,5.96,8.54,High,52.0,51.70884469026169,0.0,No Bet,401762474,2025-09-27 16:00:00-04:00,Tulsa,Tulane,2025-09-27,16:00:00,Tulsa,Tulane,401762474,14.0,31.0,Loss,No Bet,-17.0,45.0
401752720,Tennessee @ Mississippi State,No Bet,7.5,8.49,0.0,,63.5,51.06209306178375,12.437906938216251,Under,401752720,2025-09-27 16:15:00-04:00,Mississippi State,Tennessee,2025-09-27,16:15:00,Mississippi State,Tennessee,401752720,34.0,41.0,No Bet,Loss,-7.0,75.0
401757270,Middle Tennessee @ Kennesaw State,Away,-7.0,19.4,26.4,High,53.5,53.992724489626326,0.0,No Bet,401757270,2025-09-27 18:00:00-04:00,Kennesaw State,Middle Tennessee,2025-09-27,18:00:00,Kennesaw State,Middle Tennessee,401757270,24.0,16.0,Loss,No Bet,8.0,40.0
401757271,Liberty @ Old Dominion,Away,-14.5,28.62,43.120000000000005,High,53.5,55.46998594532972,0.0,No Bet,401757271,2025-09-27 18:00:00-04:00,Old Dominion,Liberty,2025-09-27,18:00:00,Old Dominion,Liberty,401757271,21.0,7.0,Win,No Bet,14.0,28.0
401754548,Virginia Tech @ NC State,Away,-10.0,16.76,26.76,High,57.5,62.39204408482229,0.0,No Bet,401754548,2025-09-27 19:00:00-04:00,NC State,Virginia Tech,2025-09-27,19:00:00,NC State,Virginia Tech,401754548,21.0,23.0,Win,No Bet,-2.0,44.0
401756904,Arizona @ Iowa State,Away,-3.5,5.83,9.33,High,48.5,44.76674803447801,0.0,No Bet,401756904,2025-09-27 19:00:00-04:00,Iowa State,Arizona,2025-09-27,19:00:00,Iowa State,Arizona,401756904,39.0,14.0,Loss,No Bet,25.0,53.0
401757269,Jacksonville State @ Southern Miss,Away,-4.5,4.87,9.37,High,56.0,53.22538681944642,0.0,No Bet,401757269,2025-09-27 19:00:00-04:00,Southern Miss,Jacksonville State,2025-09-27,19:00:00,Southern Miss,Jacksonville State,401757269,42.0,25.0,Loss,No Bet,17.0,67.0
401757273,Western Kentucky @ Missouri State,Home,3.5,-3.26,6.76,High,59.5,64.14381130170622,0.0,No Bet,401757273,2025-09-27 19:00:00-04:00,Missouri State,Western Kentucky,2025-09-27,19:00:00,Missouri State,Western Kentucky,401757273,22.0,27.0,Loss,No Bet,-5.0,49.0
401762472,Memphis @ Florida Atlantic,Home,14.0,-8.05,22.05,High,63.0,56.90982951064619,0.0,No Bet,401762472,2025-09-27 19:00:00-04:00,Florida Atlantic,Memphis,2025-09-27,19:00:00,Florida Atlantic,Memphis,401762472,26.0,55.0,Loss,No Bet,-29.0,81.0
401752718,Alabama @ Georgia,Away,-2.0,1.97,3.97,High,54.0,59.20889942912511,0.0,No Bet,401752718,2025-09-27 19:30:00-04:00,Georgia,Alabama,2025-09-27,19:30:00,Georgia,Alabama,401752718,21.0,24.0,Win,No Bet,-3.0,45.0
401752721,Massachusetts @ Missouri,Away,-44.5,40.2,84.7,High,57.0,56.97021807680743,0.0,No Bet,401752721,2025-09-27 19:30:00-04:00,Missouri,Massachusetts,2025-09-27,19:30:00,Missouri,Massachusetts,401752721,42.0,6.0,Win,No Bet,36.0,48.0
401752854,Oregon @ Penn State,Away,-4.0,0.37,4.37,High,53.0,57.59601945443624,0.0,No Bet,401752854,2025-09-27 19:30:00-04:00,Penn State,Oregon,2025-09-27,19:30:00,Penn State,Oregon,401752854,24.0,30.0,Win,No Bet,-6.0,54.0
401752950,Washington State @ Colorado State,Away,-4.5,13.19,17.689999999999998,High,48.5,50.43868566785657,0.0,No Bet,401752950,2025-09-27 19:30:00-04:00,Colorado State,Washington State,2025-09-27,19:30:00,Colorado State,Washington State,401752950,3.0,20.0,Win,No Bet,-17.0,23.0
401754549,San José State @ Stanford,Away,-3.0,17.03,20.03,High,50.0,51.64808605053574,0.0,No Bet,401754549,2025-09-27 19:30:00-04:00,Stanford,San José State,2025-09-27,19:30:00,Stanford,San José State,401754549,30.0,29.0,Win,No Bet,1.0,59.0
401760379,App State @ Boise State,Away,-16.5,13.77,30.27,High,59.5,51.89601480218254,0.0,No Bet,401760379,2025-09-27 19:30:00-04:00,Boise State,App State,2025-09-27,19:30:00,Boise State,App State,401760379,47.0,14.0,Loss,No Bet,33.0,61.0
401752722,Kentucky @ South Carolina,Away,-5.0,6.27,11.27,High,47.0,47.57723771371456,0.0,No Bet,401752722,2025-09-27 19:45:00-04:00,South Carolina,Kentucky,2025-09-27,19:45:00,South Carolina,Kentucky,401752722,35.0,13.0,Loss,No Bet,22.0,48.0
401761615,Marshall @ Louisiana,No Bet,2.5,2.71,0.0,,48.0,40.53894735478803,0.0,No Bet,401761615,2025-09-27 20:00:00-04:00,Louisiana,Marshall,2025-09-27,20:00:00,Louisiana,Marshall,401761615,54.0,51.0,No Bet,No Bet,3.0,105.0
401757272,Louisiana Tech @ UTEP,Home,3.5,-3.72,7.220000000000001,High,48.0,45.62110666556027,0.0,No Bet,401757272,2025-09-27 21:00:00-04:00,UTEP,Louisiana Tech,2025-09-27,21:00:00,UTEP,Louisiana Tech,401757272,11.0,30.0,Loss,No Bet,-19.0,41.0
401756903,BYU @ Colorado,Home,6.5,-11.55,18.05,High,49.0,58.390903866591565,0.0,No Bet,401756903,2025-09-27 22:15:00-04:00,Colorado,BYU,2025-09-27,22:15:00,Colorado,BYU,401756903,21.0,24.0,Win,No Bet,-3.0,45.0
