game_id,Game,Spread Bet,home_team_spread_line,Spread Prediction,edge_spread,Spread Confidence,total_line,Total Prediction,edge_total,Total Bet,id_x,start_date,home_team,away_team,Date,Time,Home Team,Away Team,id_y,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401761629,Coastal Carolina @ App State,Away,-10.5,12.25,22.75,High,48.0,43.80253891609231,0.0,No Bet,401761629,2025-10-18 15:30:00-04:00,App State,Coastal Carolina,2025-10-18,15:30:00,App State,Coastal Carolina,401761629,37.0,45.0,Win,No Bet,-8.0,82.0
401761631,Old Dominion @ James Madison,Away,-3.0,0.87,3.87,High,47.5,50.74345720936635,0.0,No Bet,401761631,2025-10-18 15:30:00-04:00,James Madison,Old Dominion,2025-10-18,15:30:00,James Madison,Old Dominion,401761631,63.0,27.0,Loss,No Bet,36.0,90.0
401761632,Texas State @ Marshall,Away,3.0,6.15,3.1500000000000004,High,66.0,55.23849843091029,10.76150156908971,Under,401761632,2025-10-18 15:30:00-04:00,Marshall,Texas State,2025-10-18,15:30:00,Marshall,Texas State,401761632,40.0,37.0,Loss,Loss,3.0,77.0
401762489,Temple @ Charlotte,Home,9.5,-6.67,16.17,High,48.0,55.69594610407351,0.0,No Bet,401762489,2025-10-18 15:30:00-04:00,Charlotte,Temple,2025-10-18,15:30:00,Charlotte,Temple,401762489,14.0,49.0,Loss,No Bet,-35.0,63.0
401762491,UTSA @ North Texas,Away,-4.0,11.46,15.46,High,64.0,56.15599342244542,0.0,No Bet,401762491,2025-10-18 15:30:00-04:00,North Texas,UTSA,2025-10-18,15:30:00,North Texas,UTSA,401762491,55.0,17.0,Loss,No Bet,38.0,72.0
401762838,Akron @ Ball State,Away,2.0,8.72,6.720000000000001,High,44.0,53.467972491888446,0.0,No Bet,401762838,2025-10-18 15:30:00-04:00,Ball State,Akron,2025-10-18,15:30:00,Ball State,Akron,401762838,42.0,28.0,Loss,No Bet,14.0,70.0
401762843,Northern Illinois @ Ohio,Away,-10.5,14.48,24.98,High,41.5,56.53441943450554,15.034419434505535,Over,401762843,2025-10-18 15:30:00-04:00,Ohio,Northern Illinois,2025-10-18,15:30:00,Ohio,Northern Illinois,401762843,48.0,21.0,Loss,Win,27.0,69.0
401756923,Texas Tech @ Arizona State,Home,8.0,-12.09,20.09,High,52.0,51.22331344063536,0.0,No Bet,401756923,2025-10-18 16:00:00-04:00,Arizona State,Texas Tech,2025-10-18,16:00:00,Arizona State,Texas Tech,401756923,26.0,22.0,Win,No Bet,4.0,48.0
401762487,Memphis @ UAB,Home,23.5,-15.17,38.67,High,59.5,63.38088598322,0.0,No Bet,401762487,2025-10-18 16:00:00-04:00,UAB,Memphis,2025-10-18,16:00:00,UAB,Memphis,401762487,31.0,24.0,Win,No Bet,7.0,55.0
401752741,Mississippi State @ Florida,Away,-9.5,5.83,15.33,High,51.0,46.7183533763981,0.0,No Bet,401752741,2025-10-18 16:15:00-04:00,Florida,Mississippi State,2025-10-18,16:15:00,Florida,Mississippi State,401752741,23.0,21.0,Win,No Bet,2.0,44.0
401761668,Southern Miss @ Louisiana,Home,4.0,0.78,3.22,High,54.5,54.10725411894017,0.0,No Bet,401761668,2025-10-18 17:00:00-04:00,Louisiana,Southern Miss,2025-10-18,17:00:00,Louisiana,Southern Miss,401761668,10.0,22.0,Loss,No Bet,-12.0,32.0
401752876,Oregon @ Rutgers,Home,17.5,-3.9,21.4,High,62.0,58.40770700515901,0.0,No Bet,401752876,2025-10-18 18:30:00-04:00,Rutgers,Oregon,2025-10-18,18:30:00,Rutgers,Oregon,401752876,10.0,56.0,Loss,No Bet,-46.0,66.0
401752951,Washington State @ Virginia,Away,-16.5,20.95,37.45,High,56.5,53.771855495659,0.0,No Bet,401752951,2025-10-18 18:30:00-04:00,Virginia,Washington State,2025-10-18,18:30:00,Virginia,Washington State,401752951,22.0,20.0,Win,No Bet,2.0,42.0
401752743,Texas @ Kentucky,Home,12.0,-5.07,17.07,High,45.0,46.89788726642061,0.0,No Bet,401752743,2025-10-18 19:00:00-04:00,Kentucky,Texas,2025-10-18,19:00:00,Kentucky,Texas,401752743,13.0,16.0,Win,No Bet,-3.0,29.0
401752875,Penn State @ Iowa,Away,-3.0,12.82,15.82,High,41.0,54.15517665936543,13.15517665936543,Over,401752875,2025-10-18 19:00:00-04:00,Iowa,Penn State,2025-10-18,19:00:00,Iowa,Penn State,401752875,25.0,24.0,Win,Win,1.0,49.0
401752879,Maryland @ UCLA,Away,-3.5,-0.44,3.06,High,52.5,48.701425473843855,0.0,No Bet,401752879,2025-10-18 19:00:00-04:00,UCLA,Maryland,2025-10-18,19:00:00,UCLA,Maryland,401752879,20.0,17.0,Win,No Bet,3.0,37.0
401760394,Hawai'i @ Colorado State,Away,-3.0,7.08,10.08,High,53.5,55.69628096641539,0.0,No Bet,401760394,2025-10-18 19:00:00-04:00,Colorado State,Hawai'i,2025-10-18,19:00:00,Colorado State,Hawai'i,401760394,19.0,31.0,Win,No Bet,-12.0,50.0
401761630,Georgia State @ Georgia Southern,Away,-6.5,15.67,22.17,High,59.0,66.7668855359397,0.0,No Bet,401761630,2025-10-18 19:00:00-04:00,Georgia Southern,Georgia State,2025-10-18,19:00:00,Georgia Southern,Georgia State,401761630,41.0,24.0,Loss,No Bet,17.0,65.0
401752738,Tennessee @ Alabama,Away,-9.0,10.24,19.24,High,60.5,62.81353256619959,0.0,No Bet,401752738,2025-10-18 19:30:00-04:00,Alabama,Tennessee,2025-10-18,19:30:00,Alabama,Tennessee,401752738,37.0,20.0,Loss,No Bet,17.0,57.0
401752871,USC @ Notre Dame,Away,-11.0,7.85,18.85,High,60.5,66.83770787209228,0.0,No Bet,401752871,2025-10-18 19:30:00-04:00,Notre Dame,USC,2025-10-18,19:30:00,Notre Dame,USC,401752871,34.0,24.0,Win,No Bet,10.0,58.0
401754568,Pittsburgh @ Syracuse,Home,9.5,-2.16,11.66,High,54.5,63.42568410281576,0.0,No Bet,401754568,2025-10-18 19:30:00-04:00,Syracuse,Pittsburgh,2025-10-18,19:30:00,Syracuse,Pittsburgh,401754568,13.0,30.0,Loss,No Bet,-17.0,43.0
401762490,Florida Atlantic @ South Florida,Away,-20.5,22.46,42.96,High,72.5,53.23746291910991,19.26253708089009,Under,401762490,2025-10-18 19:30:00-04:00,South Florida,Florida Atlantic,2025-10-18,19:30:00,South Florida,Florida Atlantic,401762490,48.0,13.0,Loss,Win,35.0,61.0
401752740,Missouri @ Auburn,No Bet,1.5,2.29,0.0,,44.0,50.64704372559518,0.0,No Bet,401752740,2025-10-18 19:45:00-04:00,Auburn,Missouri,2025-10-18,19:45:00,Auburn,Missouri,401752740,17.0,23.0,No Bet,No Bet,-6.0,40.0
401756924,Utah @ BYU,Home,4.0,2.4,1.6,High,49.5,55.121917021579094,0.0,No Bet,401756924,2025-10-18 20:00:00-04:00,BYU,Utah,2025-10-18,20:00:00,BYU,Utah,401756924,24.0,21.0,Win,No Bet,3.0,45.0
401756926,Cincinnati @ Oklahoma State,Home,24.0,-17.86,41.86,High,58.0,61.9013020257846,0.0,No Bet,401756926,2025-10-18 20:00:00-04:00,Oklahoma State,Cincinnati,2025-10-18,20:00:00,Oklahoma State,Cincinnati,401756926,17.0,49.0,Loss,No Bet,-32.0,66.0
401760395,Nevada @ New Mexico,Away,-14.0,21.4,35.4,High,49.5,51.602041533043646,0.0,No Bet,401760395,2025-10-18 21:45:00-04:00,New Mexico,Nevada,2025-10-18,21:45:00,New Mexico,Nevada,401760395,24.0,22.0,Win,No Bet,2.0,46.0
401752941,Lafayette @ Oregon State,Away,-21.0,4.0,25.0,High,56.5,44.8315590445948,11.668440955405202,Under,401752941,2025-10-18 22:00:00-04:00,Oregon State,Lafayette,2025-10-18,22:00:00,Oregon State,Lafayette,401752941,45.0,13.0,Loss,Loss,32.0,58.0
401754567,Florida State @ Stanford,Home,17.5,-13.24,30.74,High,55.0,58.61358919912533,0.0,No Bet,401754567,2025-10-18 22:30:00-04:00,Stanford,Florida State,2025-10-18,22:30:00,Stanford,Florida State,401754567,20.0,13.0,Win,No Bet,7.0,33.0
