year,week,home_team,away_team,pred_diff,actual_diff,error,abs_error,home_rating,away_rating,hfa
2021,5,Northern Illinois,Eastern Michigan,6.1114988743313186,7,-0.8885011256686814,0.8885011256686814,5.556803367115992,6.001774693610215,6.556470200825541
2021,5,Coastal Carolina,UL Monroe,7.646240271682918,53,-45.35375972831708,45.35375972831708,5.9983752517576905,4.908605180900314,6.556470200825541
2021,5,Notre Dame,Cincinnati,6.113258442881185,-11,17.113258442881186,17.113258442881186,5.5543806929031065,5.9975924508474625,6.556470200825541
2021,5,Alabama,Ole Miss,6.99156835795541,21,-14.00843164204459,14.00843164204459,5.962102183593664,5.5270040264637945,6.556470200825541
2021,5,Rutgers,Ohio State,6.413084181949773,-39,45.41308418194977,45.41308418194977,5.402280804758437,5.545666823634205,6.556470200825541
2021,5,Boise State,Nevada,6.983393077748766,-10,16.983393077748765,16.983393077748765,6.011227070869667,5.584304193946442,6.556470200825541
2021,5,Stanford,Oregon,6.190525759983834,7,-0.8094742400161659,0.8094742400161659,5.148058652564978,5.514003093406685,6.556470200825541
2021,5,East Carolina,Tulane,7.57737894998212,23,-15.42262105001788,15.42262105001788,5.982808169961211,4.961899420804632,6.556470200825541
2021,5,Navy,UCF,7.243009997407772,4,3.243009997407772,3.243009997407772,5.600125484635159,4.913585688052928,6.556470200825541
2021,5,West Virginia,Texas Tech,6.391670062456507,-3,9.391670062456507,9.391670062456507,4.8400988251225545,5.004898963491589,6.556470200825541
2021,5,Akron,Ohio,6.955036166585479,-17,23.95503616658548,23.95503616658548,5.954652750795597,5.556086785035658,6.556470200825541
2021,5,Miami (OH),Central Michigan,6.28297094217799,11,-4.71702905782201,4.71702905782201,5.7214874238656686,5.99498668251322,6.556470200825541
2021,5,Florida State,Syracuse,7.396578870689841,3,4.396578870689841,4.396578870689841,5.957842729786284,5.117734059921984,6.556470200825541
2021,5,Kansas State,Oklahoma,6.887913086187906,-6,12.887913086187906,12.887913086187906,5.875824889804453,5.544382004442088,6.556470200825541
2021,5,Kent State,Bowling Green,6.395393643056736,7,-0.6046063569432638,0.6046063569432638,5.851404560024431,6.012481117793236,6.556470200825541
2021,5,Florida Atlantic,Florida International,6.557439542508117,37,-30.442560457491883,30.442560457491883,5.976346961925529,5.975377620242953,6.556470200825541
2021,5,South Carolina,Troy,6.892975492545506,9,-2.1070245074544944,2.1070245074544944,5.310532364223377,4.974027072503413,6.556470200825541
2021,5,Georgia Southern,Arkansas State,6.523111424436431,26,-19.47688857556357,19.47688857556357,5.95642563645527,5.98978441284438,6.556470200825541
2021,5,SMU,South Florida,6.709747263355339,24,-17.29025273664466,17.29025273664466,5.396652463204593,5.243375400674795,6.556470200825541
2021,5,Ball State,Army,6.580919648027558,12,-5.419080351972442,5.419080351972442,6.015427337877299,5.990977890675283,6.556470200825541
2021,5,California,Washington State,7.7536435911716035,-15,22.753643591171603,22.753643591171603,6.0165120390975915,4.819338648751529,6.556470200825541
2021,5,UTSA,UNLV,6.521716820024209,7,-0.47828317997579095,0.47828317997579095,4.862834810004746,4.897588190806078,6.556470200825541
2021,5,Kentucky,Florida,6.428753706549821,7,-0.5712462934501792,0.5712462934501792,5.8494639800748125,5.977180474350533,6.556470200825541
2021,5,NC State,Louisiana Tech,6.372514659772539,7,-0.6274853402274614,0.6274853402274614,5.607319913433196,5.791275454486199,6.556470200825541
2021,5,New Mexico,Air Force,6.1685565278378025,-28,34.1685565278378,34.1685565278378,5.571179316659182,5.959092989646921,6.556470200825541
2021,5,Rice,Southern Miss,6.818049464477245,5,1.8180494644772454,1.8180494644772454,5.441412320458526,5.179833056806822,6.556470200825541
2021,5,Middle Tennessee,Marshall,6.506745307062581,6,0.5067453070625811,0.5067453070625811,5.704517973730288,5.7542428674932475,6.556470200825541
2021,5,Oklahoma State,Baylor,6.080848799337499,10,-3.919151200662501,3.919151200662501,5.540803447467036,6.0164248489550785,6.556470200825541
2021,5,UAB,Liberty,5.699317078852391,-24,29.699317078852392,29.699317078852392,4.943150144203902,5.800303266177052,6.556470200825541
2021,5,Iowa State,Kansas,6.561195200220504,52,-45.4388047997795,45.4388047997795,5.884828259570706,5.880103260175743,6.556470200825541
2021,5,Texas A&M,Mississippi State,5.914899564903045,-4,9.914899564903045,9.914899564903045,5.03586899279551,5.677439628718005,6.556470200825541
