season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,predicted_spread_std_dev,predicted_total_std_dev,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
2024,11,401628417,2024-11-09 12:00:00-05:00,Texas,Florida,False,ESPN Bet,-24.5,48.5,6.79701918684819,54.97850451569927,17.70298081315181,6.478504515699271,away,over,8.0,7.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,11,401643828,2024-11-09 12:00:00-05:00,UL Monroe,Texas State,False,Bovada,9.5,50.0,-6.287484206218738,54.28633016526954,3.212515793781262,4.28633016526954,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401645363,2024-11-09 12:00:00-05:00,South Florida,Navy,False,ESPN Bet,4.5,59.5,-8.239681839707881,50.654684555331094,3.739681839707881,8.845315444668906,none,under,7.0,7.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401628544,2024-11-09 12:00:00-05:00,Rutgers,Minnesota,False,Bovada,6.5,44.5,-5.298908908120812,56.99145644680991,1.2010910918791877,12.491456446809913,none,over,7.0,8.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401636918,2024-11-09 12:00:00-05:00,Cincinnati,West Virginia,False,ESPN Bet,-5.5,54.5,5.983956591500596,56.34941440406508,0.4839565915005961,1.8494144040650795,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401635609,2024-11-09 12:00:00-05:00,Georgia Tech,Miami,False,ESPN Bet,9.5,64.5,0.9782576893458259,63.32376840020482,10.478257689345826,1.1762315997951802,home,none,8.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401635606,2024-11-09 12:00:00-05:00,Boston College,Syracuse,False,ESPN Bet,-5.5,51.5,0.9191550995898443,57.19131355175865,4.580844900410156,5.691313551758647,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401628545,2024-11-09 12:00:00-05:00,Ohio State,Purdue,False,ESPN Bet,-37.5,55.5,21.960684305060248,61.55929904576751,15.539315694939752,6.05929904576751,away,over,8.0,7.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,11,401640995,2024-11-09 13:00:00-05:00,Middle Tennessee,Liberty,False,ESPN Bet,12.5,54.5,-7.476700033464801,57.65303350919673,5.023299966535199,3.1530335091967316,none,none,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401629037,2024-11-09 14:30:00-05:00,UAB,UConn,False,Bovada,7.5,54.0,0.2949040221266177,55.27131596533138,7.794904022126618,1.2713159653313824,home,none,7.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401643829,2024-11-09 15:00:00-05:00,Southern Miss,Marshall,False,Bovada,13.5,53.5,-8.352322037183779,55.80119755327858,5.147677962816221,2.301197553278577,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401643755,2024-11-09 15:30:00-05:00,Oregon State,San José State,False,Bovada,-3.0,58.5,6.771866476334948,59.729059482174414,3.7718664763349476,1.2290594821744136,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401628414,2024-11-09 15:30:00-05:00,Ole Miss,Georgia,False,ESPN Bet,1.5,54.5,4.818577068234497,57.4749303272057,6.318577068234497,2.9749303272056977,home,none,8.0,7.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401643826,2024-11-09 15:30:00-05:00,James Madison,Georgia State,False,Bovada,-14.5,53.5,8.851176371273649,54.39710626494653,5.648823628726351,0.8971062649465296,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401636919,2024-11-09 15:30:00-05:00,Kansas,Iowa State,True,ESPN Bet,2.5,50.5,-0.2506975041948758,55.225883717991806,2.249302495805124,4.725883717991806,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401635607,2024-11-09 15:30:00-05:00,Virginia Tech,Clemson,False,ESPN Bet,6.5,54.5,0.6554549489114985,55.574356427090734,7.1554549489114985,1.0743564270907342,home,none,9.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401629045,2024-11-09 15:30:00-05:00,North Texas,Army,False,Bovada,6.5,68.0,-4.104768535940772,59.82865734240277,2.3952314640592283,8.17134265759723,none,under,7.0,7.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401635608,2024-11-09 15:30:00-05:00,NC State,Duke,False,ESPN Bet,-3.5,51.5,0.27044006975869195,56.35247052315241,3.229559930241308,4.852470523152412,none,none,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401628541,2024-11-09 15:30:00-05:00,Indiana,Michigan,False,Bovada,-14.5,47.5,12.842483567034911,56.25147674554546,1.6575164329650889,8.75147674554546,none,over,8.0,9.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401641021,2024-11-09 16:00:00-05:00,UTEP,Kennesaw State,False,Bovada,-4.5,42.0,4.560602594215801,48.58772502196991,0.060602594215801275,6.587725021969909,none,over,8.0,7.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401645364,2024-11-09 16:00:00-05:00,Tulane,Temple,False,Bovada,-25.5,50.5,15.92138904661131,51.828295395384636,9.57861095338869,1.328295395384636,away,none,8.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401636921,2024-11-09 16:00:00-05:00,Texas Tech,Colorado,False,Bovada,5.0,62.0,-2.8109305842919197,59.33364719317923,2.1890694157080803,2.6663528068207683,none,none,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401628418,2024-11-09 16:15:00-05:00,Vanderbilt,South Carolina,False,Bovada,6.0,44.5,0.8912352798506529,55.06104507475858,6.891235279850653,10.561045074758582,home,over,8.0,8.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,11,401641004,2024-11-09 16:30:00-05:00,Louisiana Tech,Jacksonville State,False,Bovada,10.0,55.5,-8.117348799174206,52.57697098019078,1.8826512008257943,2.9230290198092206,none,none,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401643827,2024-11-09 17:00:00-05:00,Louisiana,Arkansas State,False,Bovada,-14.0,60.0,12.125644902175587,62.34148598585043,1.874355097824413,2.341485985850433,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401641036,2024-11-09 18:00:00-05:00,New Mexico State,Western Kentucky,False,Bovada,18.0,53.5,-10.273133717580567,58.145489912189454,7.726866282419433,4.645489912189454,home,none,7.0,7.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401636917,2024-11-09 19:00:00-05:00,Arizona State,UCF,False,ESPN Bet,-2.5,55.5,4.696016497295793,55.879847526534846,2.196016497295793,0.37984752653484577,none,none,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401628543,2024-11-09 19:00:00-05:00,Oregon,Maryland,False,Bovada,-24.0,58.0,16.600682771205143,56.173705006952716,7.399317228794857,1.8262949930472843,away,none,8.0,7.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401636920,2024-11-09 19:00:00-05:00,TCU,Oklahoma State,False,Bovada,-10.5,68.5,8.711315768681303,59.24872184233566,1.7886842313186975,9.251278157664338,none,under,8.0,8.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401628416,2024-11-09 19:00:00-05:00,Tennessee,Mississippi State,False,Bovada,-26.5,61.5,15.082904173507114,57.46030640368644,11.417095826492886,4.039693596313562,away,none,7.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401628413,2024-11-09 19:30:00-05:00,LSU,Alabama,False,ESPN Bet,2.5,57.5,3.4479086762811795,57.55901708838786,5.9479086762811795,0.05901708838786135,none,none,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401628984,2024-11-09 19:30:00-05:00,Notre Dame,Florida State,False,ESPN Bet,-25.5,44.5,21.813404451243724,52.79204168810329,3.6865955487562765,8.29204168810329,none,over,8.0,9.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401628415,2024-11-09 19:45:00-05:00,Missouri,Oklahoma,False,ESPN Bet,3.5,41.5,8.495599102750468,51.38351069353869,11.995599102750468,9.883510693538689,home,over,7.0,8.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,11,401628546,2024-11-09 20:00:00-05:00,Penn State,Washington,False,Bovada,-13.5,48.0,9.717332870218986,56.03672724637175,3.7826671297810144,8.036727246371747,none,over,8.0,8.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401643752,2024-11-09 20:00:00-05:00,Boise State,Nevada,False,ESPN Bet,-23.5,60.5,14.214653295294351,56.620616815773566,9.285346704705649,3.879383184226434,away,none,7.0,9.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,11,401635610,2024-11-09 20:00:00-05:00,Pittsburgh,Virginia,False,ESPN Bet,-7.5,56.5,7.229552612676887,52.011970392814085,0.270447387323113,4.488029607185915,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401643753,2024-11-09 21:00:00-05:00,Hawai'i,UNLV,False,Bovada,12.0,51.5,-7.049399520130568,56.211051044451864,4.950600479869432,4.711051044451864,none,none,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,401643751,2024-11-09 21:45:00-05:00,Air Force,Fresno State,False,Bovada,9.5,40.5,-4.073940960805695,50.01680687141987,5.426059039194305,9.516806871419867,none,over,7.0,8.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401636922,2024-11-09 22:15:00-05:00,Utah,BYU,False,ESPN Bet,3.5,40.5,-5.756700503719979,53.9282406754921,2.256700503719979,13.428240675492098,none,over,7.0,7.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,11,401643756,2024-11-09 22:30:00-05:00,Washington State,Utah State,False,Bovada,-20.5,69.0,13.792301669325276,60.349297470138296,6.707698330674724,8.650702529861704,away,under,7.0,7.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
